T,alt_loglik,alt_theta_0,alt_theta_1,alt_theta_2,alt_theta_3,alt_theta_4,cp_idx_local,first_alt_tau,inferred_change,k_idx,k_time,model,null_loglik,null_theta_0,null_theta_1,null_theta_2,null_theta_3,prefix,sec_per_window,slice_start,slice_stop,t,win_end_local,win_start_local
3.388423009440203,156.44578070055368,0.6089061917199927,0.7502519552934956,1.040395431069842,1.0292362483367654,0.9384220033049004,88,44.833333333333336,1.0364923493971379,10,44.833333333333336,lotka_volterra,154.75156919583358,0.6075120669327303,0.7373723043001263,1.050841699436242,1.0364923493971379,lv_poisson_run_20251209,0.7866456303745508,450,560,45.583333333333336,97,38
2.2858670504270435,157.28155317973597,0.6099640214728036,0.7503294546235678,1.0507368869121334,1.0459273922879335,0.9735308661248324,89,44.916666666666664,1.048974023587357,10,44.916666666666664,lotka_volterra,156.13861965452244,0.6092846324671292,0.7409684368696043,1.0572534329511831,1.048974023587357,lv_poisson_run_20251209,0.772516967728734,450,560,45.666666666666664,98,39
0.6846073227538341,161.46406974039104,0.6141283674835574,0.7507409260943075,1.0585248573933694,1.0583134295270917,1.0201994005819184,90,45.0,1.0565090961286485,10,45.0,lotka_volterra,161.12176607901412,0.6142298237144422,0.7464812910538035,1.0598932093423266,1.0565090961286485,lv_poisson_run_20251209,0.7742689233273268,450,560,45.75,99,40
1.256539595270226,162.3719053992663,0.6134238674561584,0.7454510410587815,1.0669614044592879,1.071829183353034,1.0221069540052634,91,45.083333333333336,1.0645597108839673,10,45.083333333333336,lotka_volterra,161.74363560163118,0.614321387155636,0.7414711036489884,1.0650262798442678,1.0645597108839673,lv_poisson_run_20251209,0.7914617573842406,450,560,45.833333333333336,100,41
1.652856731095028,163.45967940263196,0.6118855148838321,0.7447106473118532,1.077753678584289,1.0926286783816304,1.032139374607467,92,45.166666666666664,1.0799358781374766,10,45.166666666666664,lotka_volterra,162.63325103708445,0.6132145763322486,0.7398128343620295,1.0735306561490803,1.0799358781374766,lv_poisson_run_20251209,0.8263967931270599,450,560,45.916666666666664,101,42
1.72390830900747,165.73764306559372,0.6122365009168729,0.7444632837787869,1.0916032745799449,1.118671943184756,1.0549559073602202,93,45.25,1.0960982353188995,10,45.25,lotka_volterra,164.87568891108998,0.6146156116277434,0.7410648251365118,1.0814615677449504,1.0960982353188995,lv_poisson_run_20251209,0.7504800660535693,450,560,46.0,102,43
3.801804280240219,165.05504434169237,0.6118366335463944,0.7445320373000107,1.0870167239295898,1.1104189628120535,1.0132055607198782,94,45.333333333333336,1.0725459485088278,10,45.333333333333336,lotka_volterra,163.15414220157226,0.6154948081697699,0.7398426035173774,1.0695401687426094,1.0725459485088278,lv_poisson_run_20251209,0.7675805473700166,450,560,46.083333333333336,103,44
3.1393490456526933,165.8537725060719,0.6148969680289571,0.7468336674068818,1.0890970660794739,1.1141661881702256,1.0202048243764894,95,45.416666666666664,1.0670942619888815,10,45.416666666666664,lotka_volterra,164.28409798324554,0.6192873267581197,0.7444757248786066,1.0656051963544273,1.0670942619888815,lv_poisson_run_20251209,0.8237830065190792,450,560,46.166666666666664,104,45
3.1770993389861815,166.90249482503512,0.6098973208528319,0.7396393056410657,1.110939021205363,1.1533732258777871,1.0522836804407736,96,45.5,1.0959610907877813,10,45.5,lotka_volterra,165.31394515554203,0.6146999854910189,0.738505104383385,1.081461566785608,1.0959610907877813,lv_poisson_run_20251209,0.7686951663345098,450,560,46.25,105,46
2.8865049115981947,167.35536076171746,0.6156648467975178,0.7450560999219997,1.11092962336474,1.156323182400757,1.0530253785608201,97,45.583333333333336,1.0958459734556725,10,45.583333333333336,lotka_volterra,165.91210830591837,0.6202364302127944,0.744474471679238,1.079631316804333,1.0958459734556725,lv_poisson_run_20251209,0.7841837825253606,450,560,46.333333333333336,106,47
1.241357223767693,165.99680293424564,0.6193016912548223,0.7476314249673963,1.1005391130420603,1.137210559338932,1.0670879197992047,98,45.666666666666664,1.0970778762732423,10,45.666666666666664,lotka_volterra,165.3761243223618,0.6218668956541269,0.7472117311613551,1.079872764745832,1.0970778762732423,lv_poisson_run_20251209,0.7619004072621465,450,560,46.416666666666664,107,48
1.9583151840184883,165.77140360658225,0.6233520637581854,0.751578294858395,1.0945178256840205,1.128859992276424,1.0377815679377118,99,45.75,1.078407232060456,10,45.75,lotka_volterra,164.792246014573,0.6258883446985355,0.7510537765699409,1.0686589346921445,1.078407232060456,lv_poisson_run_20251209,0.8307472346350551,450,560,46.5,108,49
2.0386153829378486,165.0916824406005,0.6261481562190042,0.7549901641877743,1.0817574499314557,1.1049357263635626,1.007700042595536,100,45.833333333333336,1.0531894571655345,10,45.833333333333336,lotka_volterra,164.07237474913157,0.6280431244550397,0.7543481666016422,1.0552153068434027,1.0531894571655345,lv_poisson_run_20251209,0.7623957861214876,450,560,46.583333333333336,109,50
1.909840905323449,165.03254796420623,0.6267075377878359,0.755879865942495,1.0777734293347747,1.0983488182549201,1.0075861004498956,50,45.833333333333336,1.0520492907556966,10,45.833333333333336,lotka_volterra,164.0776275115445,0.6283227442265858,0.7547983802830549,1.054352389402312,1.0520492907556966,lv_poisson_run_20251209,0.8247039532288909,500,610,46.583333333333336,59,0
0.8587888264008825,164.13858490134842,0.6290838726231311,0.753020924364447,1.0802652183555799,1.1000954779147776,1.0366862647160733,51,45.916666666666664,1.0675286517746312,10,45.916666666666664,lotka_volterra,163.70919048814798,0.6300277207153128,0.7527837201034381,1.0633741402828654,1.0675286517746312,lv_poisson_run_20251209,0.8131832657381892,500,610,46.666666666666664,60,1
0.11433068023188753,164.94966079008404,0.6329718639392712,0.7555595533269661,1.0634398472198445,1.067501464763403,1.1194718336620157,59,46.0,1.0704950753002163,3,46.583333333333336,lotka_volterra,164.8924954499681,0.6328904694762135,0.7553653177015821,1.0654663335444163,1.0704950753002163,lv_poisson_run_20251209,0.7905033081769943,500,610,46.75,61,2
0.07509636318388857,163.77691629577845,0.6326382019617502,0.7529850947444178,1.074371797669767,1.088169798086653,1.0703572421380811,53,46.083333333333336,1.0802897502852862,10,46.083333333333336,lotka_volterra,163.7393681141865,0.6326208507884317,0.7527990082806604,1.0703228171480441,1.0802897502852862,lv_poisson_run_20251209,0.8322133021429181,500,610,46.833333333333336,62,3
0.5620226097662453,166.13891905645755,0.6302219381264575,0.7531186567165734,1.0653935870348643,1.0674281893397422,1.1515641082243602,59,46.166666666666664,1.0766594126854996,5,46.583333333333336,lotka_volterra,165.85790775157443,0.6306450213420802,0.7535665740213676,1.070128177528804,1.0766594126854996,lv_poisson_run_20251209,0.8057587370276451,500,610,46.916666666666664,63,4
0.23371281255390386,165.92566740543947,0.6330531511343682,0.7573432539700964,1.0607911047180094,1.0588055893719963,1.0985351500077805,59,46.25,1.0660900689172594,6,46.583333333333336,lotka_volterra,165.80881099916252,0.6332530922284632,0.7570162303323446,1.0653982344967305,1.0660900689172594,lv_poisson_run_20251209,0.7431534249335527,500,610,47.0,64,5
0.36386803689748604,166.57341384871083,0.6340918869961307,0.7590445830583297,1.058977327964288,1.0531549347094133,1.10312982128347,59,46.333333333333336,1.0621233413311855,7,46.583333333333336,lotka_volterra,166.39147983026209,0.6346067885461061,0.7594981167766623,1.0636581873528972,1.0621233413311855,lv_poisson_run_20251209,0.8014474613592029,500,610,47.083333333333336,65,6
0.12232064313940327,166.0188391309808,0.6346068309698102,0.7601596201052919,1.0608844578860994,1.0563710512280002,0.9876325793831237,66,46.416666666666664,1.0566283543832364,1,47.166666666666664,lotka_volterra,165.9576788094111,0.6345494433958422,0.7599638359107763,1.0612270383002897,1.0566283543832364,lv_poisson_run_20251209,0.7526952922344208,500,610,47.166666666666664,66,7
0.061687867392720364,165.6762992004119,0.6337323285239004,0.7573822124578209,1.067265502334727,1.0642984281187242,1.0109854196869958,67,46.5,1.0641351305426714,1,47.25,lotka_volterra,165.64545526671554,0.6337147879990229,0.7573674660631601,1.0671861987914233,1.0641351305426714,lv_poisson_run_20251209,0.8409875193610787,500,610,47.25,67,8
0.16459278121743637,163.2178087859684,0.6353087645499023,0.7607584315513415,1.0594013257920685,1.0507934895174438,1.072420695949967,59,46.583333333333336,1.0580433322960912,10,46.583333333333336,lotka_volterra,163.13551239535968,0.6355238182595814,0.760544908172768,1.0635421195121748,1.0580433322960912,lv_poisson_run_20251209,0.8011247692629695,500,610,47.333333333333336,68,9
0.6486910934951311,162.34884785070346,0.6344089292151274,0.7615675753431052,1.0617336516262756,1.0526801870714944,0.9643072905235448,65,46.666666666666664,1.0468536075207782,5,47.083333333333336,lotka_volterra,162.0245023039559,0.6336693171067184,0.7610229401612826,1.0587022965851303,1.0468536075207782,lv_poisson_run_20251209,0.8497936148196459,500,610,47.416666666666664,69,10
2.3166038493199608,162.56106952593984,0.63554789660587,0.7625767701343147,1.061989737177169,1.0504980439084532,0.8835230049653422,66,46.75,1.0410381885000848,5,47.166666666666664,lotka_volterra,161.40276760127986,0.6344101698934688,0.7614084598794534,1.0567382979332949,1.0410381885000848,lv_poisson_run_20251209,0.773183586075902,500,610,47.5,70,11
3.470827012701932,162.9077466291844,0.6366333997101155,0.7627401708346573,1.064053419029172,1.0520693006715098,0.8816261428239237,66,46.833333333333336,1.0380058274917896,6,47.166666666666664,lotka_volterra,161.17233312283344,0.6347063538490023,0.761335440397578,1.0565897981926091,1.0380058274917896,lv_poisson_run_20251209,0.8357046255841851,500,610,47.583333333333336,71,12
1.9699294087811836,163.24714061034283,0.6415151634316318,0.7657751161782298,1.0659689392143146,1.0538828178146342,0.9688922275883081,64,46.916666666666664,1.0399662959262272,9,47.0,lotka_volterra,162.26217590595223,0.6390987844508821,0.7636833758392797,1.0588797035940565,1.0399662959262272,lv_poisson_run_20251209,0.8088075472041965,500,610,47.666666666666664,72,13
3.307722758179466,164.24416171569493,0.6349088264260005,0.7623909330739895,1.0697026541781771,1.0527570813970433,0.9416898917469604,65,47.0,1.0345167156794168,9,47.083333333333336,lotka_volterra,162.5903003366052,0.6326129390289098,0.7608108213326399,1.0595534182422737,1.0345167156794168,lv_poisson_run_20251209,0.8210601266473532,500,610,47.75,73,14
1.0524488317910254,164.4824387317592,0.6175966316893482,0.752964601826866,1.0721659219750719,1.0492496289619393,0.9942291011787566,65,47.083333333333336,1.038240189518164,10,47.083333333333336,lotka_volterra,163.9562143158637,0.6172382730702733,0.7526579723181354,1.0657567834854684,1.038240189518164,lv_poisson_run_20251209,0.7965326914563775,500,610,47.833333333333336,74,15
1.9288313664368957,165.34837471864398,0.6228209497763078,0.7571088354606352,1.0637394886099105,1.04369834144298,0.9706598523731156,66,47.166666666666664,1.0303311043337988,10,47.166666666666664,lotka_volterra,164.38395903542553,0.6219403288758117,0.7564982817378263,1.055932232121156,1.0303311043337988,lv_poisson_run_20251209,0.8095079688355327,500,610,47.916666666666664,75,16
1.4524616859611115,164.37072329073322,0.6283509159327738,0.7592898840075691,1.0634481181766289,1.0429866879209546,0.9816165954488488,67,47.25,1.031987064280809,10,47.25,lotka_volterra,163.64449244775267,0.6286051318522727,0.7595112177158732,1.0567322203410283,1.031987064280809,lv_poisson_run_20251209,0.818877600133419,500,610,48.0,76,17
2.857256184133462,164.9175286168057,0.6264173470257552,0.7574418272245641,1.06773699536133,1.0456275754278763,0.9604566440592305,68,47.333333333333336,1.0304237028881618,10,47.333333333333336,lotka_volterra,163.48890052473897,0.6286304693592206,0.7589443758435221,1.0578888542328349,1.0304237028881618,lv_poisson_run_20251209,0.7894511893391609,500,610,48.083333333333336,77,18
3.4256984356736666,167.7996929736343,0.6031848339372765,0.7441652564397426,1.0710687200822278,1.0475584009322372,0.9532236108889527,69,47.416666666666664,1.0307657499914809,10,47.416666666666664,lotka_volterra,166.08684375579747,0.6073517877356548,0.7470529564263123,1.0592718667515773,1.0307657499914809,lv_poisson_run_20251209,0.8181207226589322,500,610,48.166666666666664,78,19
2.342801160770648,169.34056730298923,0.5880191223595145,0.7349336704364579,1.0750680944113777,1.0489653739956575,0.9712145579344865,70,47.5,1.0352708713944638,10,47.5,lotka_volterra,168.1691667226039,0.5926753386846626,0.7381104087310375,1.0654005691235908,1.0352708713944638,lv_poisson_run_20251209,0.8597504179924726,500,610,48.25,79,20
0.7666127532520477,168.23330013801768,0.6036184054439977,0.7431434156935097,1.0711053904444179,1.044373143302257,0.9994374553177846,71,47.583333333333336,1.036350099616887,10,47.583333333333336,lotka_volterra,167.84999376139166,0.6075222885366045,0.7457699026845405,1.0650676438035842,1.036350099616887,lv_poisson_run_20251209,0.8146602949127555,500,610,48.333333333333336,80,21
0.6096846217452025,168.17793429122798,0.6120014389037051,0.7483831057920395,1.0669836326761541,1.039715182686462,0.9999530893662809,72,47.666666666666664,1.0326778016263836,10,47.666666666666664,lotka_volterra,167.87309198035538,0.616231738278518,0.7511994971513503,1.0614097962366362,1.0326778016263836,lv_poisson_run_20251209,0.8441694034263492,500,610,48.416666666666664,81,22
0.40836384972550377,168.32034758362863,0.6238946798567081,0.7554094758104464,1.0613601920958318,1.0309310519882406,1.0995769685351642,78,47.75,1.0343677907113638,5,48.166666666666664,lotka_volterra,168.11616565876588,0.6213941489083304,0.7537125597369536,1.0637961012301196,1.0343677907113638,lv_poisson_run_20251209,0.8104977179318666,500,610,48.5,82,23
0.5322591952633502,166.49077340279285,0.6028039844265857,0.7444091008232967,1.0615320543128466,1.0321500687880925,0.8457457013339602,83,47.833333333333336,1.0317016837383175,1,48.583333333333336,lotka_volterra,166.22464380516118,0.6034129765918954,0.7448158675623547,1.0611536180042724,1.0317016837383175,lv_poisson_run_20251209,0.9004648830741644,500,610,48.583333333333336,83,24
0.3346865062557072,167.07272247956075,0.5924676195271851,0.7383045903184894,1.0664883638622746,1.0357440830299536,0.8897549469425708,84,47.916666666666664,1.0354413005497507,1,48.666666666666664,lotka_volterra,166.9053792264329,0.5926645639247623,0.7384540457872415,1.0661882581678088,1.0354413005497507,lv_poisson_run_20251209,0.8539547603577375,500,610,48.666666666666664,84,25
0.4609409064872807,168.6980713682621,0.5897795483836642,0.7358506513365461,1.0749261892243074,1.0390997229257821,0.866579079259072,85,48.0,1.0385025832811523,1,48.75,lotka_volterra,168.46760091501847,0.5903033076970083,0.7363077058459729,1.073824523215076,1.0385025832811523,lv_poisson_run_20251209,0.8204985605552793,500,610,48.75,85,26
0.9249797277396397,167.1046084793314,0.6055219821015432,0.744791579462719,1.0685401450341212,1.0356868275285267,0.9110282338660878,83,48.083333333333336,1.0316330338431223,4,48.583333333333336,lotka_volterra,166.64211861546158,0.6095599398265603,0.7475727134201654,1.0650112492643902,1.0316330338431223,lv_poisson_run_20251209,0.8091032421216369,500,610,48.833333333333336,86,27
0.44100834684184065,166.42601855017017,0.5883228306883106,0.7356537840541458,1.0711941437533765,1.0389801542726622,0.9803802160595545,82,48.166666666666664,1.0347332960600064,6,48.5,lotka_volterra,166.20551437674925,0.5928383960676759,0.7388013849289794,1.0672903622403633,1.0347332960600064,lv_poisson_run_20251209,0.8754388252273202,500,610,48.916666666666664,87,28
2.166307281615957,165.0731721932573,0.5815988504844596,0.7313211250986742,1.074061327340149,1.039768871531185,0.9130757163179625,83,48.25,1.0309602089553664,6,48.583333333333336,lotka_volterra,163.99001855244933,0.5902246161384103,0.7374187352685325,1.0660220578855593,1.0309602089553664,lv_poisson_run_20251209,0.8173492709174752,500,610,49.0,88,29
0.6980093822411391,167.99531641124366,0.5851186983164497,0.7355038861961689,1.0663297427741674,1.0376523785929557,0.9856547349273682,82,48.333333333333336,1.032114793435522,8,48.5,lotka_volterra,167.6463117201231,0.5886793777557221,0.7381007834790944,1.0612380662543301,1.032114793435522,lv_poisson_run_20251209,0.8141689673066139,500,610,49.083333333333336,89,30
0.45592298980460555,168.80331688977395,0.5914800470940449,0.7405715570866604,1.0542353761807086,1.0294067058439706,0.8753630489974081,90,48.416666666666664,1.029109071561252,1,49.166666666666664,lotka_volterra,168.57535539487165,0.5916528940673023,0.740721798934696,1.0539214485329218,1.029109071561252,lv_poisson_run_20251209,0.8571505201980472,500,610,49.166666666666664,90,31
